,FUN_fracfixers,KCN,a_fix,crit_dayl,d_max,fff,fstor2tran,grperc,jmaxb0,jmaxb1,kcha,lmrha,lmrhd,nstem,q10_mr,soilpsi_off,sucsat_sf,tpu25ratio,tpuse_sf,wc2wjb0,froot_leaf,kmax,krmax,leaf_long,leafcn,lmr_intercept_atkin,medlynslope,medlynintercept,psi50,slatop,stem_leaf,theta_cj
23,0.1266533154496522,0.4637913515777363,0.2476309325145043,0.0121992317870432,0.5672284037564777,0.2956339532145741,0.9412828934921325,0.7018351118447833,0.8675927703067411,0.7381137882335825,0.1289842501051096,0.7085534432198553,0.2808343864835961,0.5746325949612814,0.1429699991857507,0.423865197254176,0.9753024254453182,0.5126027121162825,0.1360441739416439,0.4057661385206567,0.8765222142279493,0.641429487111716,0.9562138695622934,0.7488724236125047,0.6978464407642412,0.7861185745229363,0.1393200558606686,0.9268576125483818,0.2206373024949229,0.8099162504191821,0.9404169326234832,0.4010503164364203
24,0.0968067175436194,0.012449360310717,0.9806992448167776,0.7610437772008251,0.2820464086343285,0.3529446296346475,0.7398771264291993,0.3363904758439002,0.422851260866685,0.8009957696863098,0.591209461654714,0.2294218620148603,0.3273196228719585,0.0280132371716798,0.76440516993156,0.6625203507935199,0.7419045765440583,0.8452711581549366,0.1184094945427386,0.296408038758864,0.5824889691198367,0.1300167573638773,0.9140436163406884,0.3448292219186202,0.4302443854816311,0.8907550063021955,0.274091743232797,0.9684101299945602,0.8932031704715423,0.8543025332454248,0.3013341329326005,0.0148308398926999
25,0.7718171147554345,0.9117350838283894,0.0513896996550241,0.3179315818006088,0.0405754952880825,0.281309106797648,0.0045451106376979,0.5772973312527871,0.4482113206419444,0.49998415267544,0.7535028188339558,0.9592344342534656,0.1994120503186082,0.0687660592614301,0.5322273305542135,0.8185005180877188,0.8511051740905247,0.6502912695609459,0.150021911479558,0.0891936213692674,0.5208328946454999,0.1269797621531399,0.276661272315017,0.1419236329275679,0.5118004924730036,0.7851586827945595,0.1818545461878943,0.1230498310532844,0.4990716943260409,0.0101289870965025,0.0694006026729889,0.6440992955928551
26,0.8982009672573005,0.6895790639338022,0.4496512029324988,0.2034651206007835,0.61701805755494,0.5503550882098843,0.3422270058899064,0.7077130892279772,0.5925420464739481,0.8116096864528323,0.5101118887899965,0.8349655160323668,0.7358864848784364,0.8309441698635892,0.5209105593097477,0.0816587172407179,0.8075020869883875,0.5893188910525817,0.947957289105826,0.7430041517558836,0.7157387360773805,0.0946014133741791,0.4284518675310659,0.2427838455984607,0.7835102475286589,0.702782325875662,0.0849164437889269,0.6793880726655145,0.083860301553164,0.8322766969973082,0.3035895478124009,0.2999979182559589
27,0.5681413697577685,0.0824409635115243,0.4523671155077414,0.8778106910060166,0.6839624846513945,0.999877118184438,0.1286590622670205,0.9469241904968908,0.4582610489685431,0.6053870925246885,0.650028309236554,0.2922764491443931,0.1879618308190824,0.0632608353567784,0.5793506161051264,0.7013160309998587,0.4623994388999118,0.5314351610997665,0.4575154460659212,0.9412727097211234,0.2976664995694926,0.5959210162956916,0.6850890964809194,0.5792249329830891,0.0942647551401694,0.1982804699121979,0.464682085952058,0.7278093335649426,0.935761587694076,0.8464259021993591,0.7005467101341382,0.5331055547435423
28,0.3588412449659175,0.599469059917741,0.5584760842628328,0.236407380232432,0.9008084883800256,0.486908623783002,0.2479770281558005,0.3835669802277326,0.2733608286530742,0.5662158088937351,0.4783423236850084,0.036394345040479,0.3910182929172284,0.0812935180618262,0.9388575785090384,0.7685954099779227,0.82182180437503,0.9533801795139516,0.0498651176194226,0.7652140445213835,0.0259548020343499,0.586374224446665,0.8162044083311816,0.7619638969091163,0.1793438676426512,0.2934328373157536,0.3898301371206303,0.4457302377233193,0.9928524972524864,0.9968976793663504,0.0138279992184624,0.2389190118750701
29,0.8102981942519926,0.5671732048839248,0.5519793567866893,0.7891250531258108,0.054235212230384,0.3958718758649204,0.9037051929500416,0.4303700569711727,0.878675529192442,0.5705330164832991,0.1028648191775102,0.8800500350426143,0.4342956638009634,0.3674474532064024,0.2849040924799085,0.4414215512856426,0.3888438259093087,0.1030486497109765,0.6260062849849158,0.0374871085372156,0.8985087392364687,0.8805068414009658,0.1697578577563135,0.7210877916260743,0.4842408245608541,0.5457889284585273,0.4006529690638393,0.5410812465118509,0.293134470665903,0.3775674947346369,0.9531963388450396,0.3614892230750892
30,0.3313621180196764,0.571962224922507,0.8696029401948028,0.8356812739088021,0.0225516529468774,0.8487548526437262,0.2629185144401493,0.397065691516683,0.6748948721501628,0.1169828720704304,0.8092526543967025,0.4415701840053357,0.7790706091913758,0.3389382904638343,0.8391274084861836,0.1934250688563636,0.1754716787251127,0.0913113475912548,0.981416928610212,0.1130187029571353,0.7433563172683285,0.0505898701090449,0.1242246169856492,0.7040183645590912,0.7407237785775296,0.9018423159853756,0.0964396833831004,0.6505440212233614,0.0849013548429521,0.9627714436181024,0.2283445215280949,0.8659121225532151
31,0.960491703257298,0.8262272057770118,0.9056022577356664,0.6766461097284595,0.6717332999687338,0.5547512494447937,0.9149039899840316,0.203064279571054,0.0174342056089411,0.3019866366196088,0.2942239438202721,0.5675150782980619,0.3326790176712586,0.0903910111960571,0.2722343443835212,0.0987942461695464,0.2281195723296602,0.5523697912201317,0.2045184828615649,0.4518667627616355,0.9345919560407436,0.2385629566540367,0.954844398846426,0.8679129810186506,0.6375852535830272,0.427784844851013,0.5646666175450162,0.6665525266555652,0.5598304342018512,0.3333585680578857,0.0959403271819165,0.2177570344925475
32,0.0634921379311675,0.2055424673617042,0.1046220685457238,0.4051968126401676,0.0589728328927284,0.3651660961993235,0.5211982731162043,0.3513962041072112,0.0940829350629118,0.4398391016771903,0.9186832240570656,0.3536436486596859,0.8810608494514447,0.4526224722229737,0.1930956200773934,0.0087748791820173,0.0999152086891239,0.0232355768226408,0.1649876540340931,0.8816944235712253,0.537395117756912,0.3303670116138247,0.4383148169039544,0.6247445012688464,0.3794274532251105,0.2043571205968602,0.7353971887007559,0.803133858090503,0.5449793533366017,0.2616590906156076,0.7330538753271644,0.5903765499665292
33,0.0681551855989956,0.6061194837989231,0.7039942408704729,0.4280404702571422,0.8211355711823493,0.7025403028272726,0.8434406420550258,0.7954944423233267,0.6885364292879889,0.5828516847706192,0.709238274767815,0.3509507412598104,0.9739666276466205,0.2083810777180484,0.5566885392890546,0.7872309713283518,0.931381404608268,0.8248841027846181,0.0407391650696777,0.4530401366619883,0.8961947869005333,0.5376405523967518,0.13245597577688,0.6221599294371613,0.3889486327344788,0.8821224733782725,0.922408469208493,0.6345558559249961,0.1561393190966916,0.5107112665590514,0.6264257028894785,0.3083724665943562
34,0.6349985298436758,0.5917452847850824,0.2212424403546259,0.5003283642096271,0.753961056249716,0.8036093104574717,0.7954381497424446,0.0137771024816234,0.9807824912833673,0.1493154646517764,0.2554494265020467,0.1512876784652115,0.0133878439356229,0.9492250271665068,0.7329002874337962,0.1227693290177816,0.6444221469420085,0.0022785194712683,0.308152668165598,0.952867921723164,0.7780534424599798,0.1293970006697853,0.9735322343783348,0.6014727621711113,0.4223633477582709,0.2972639430452901,0.4390779770901456,0.3597963687152674,0.5009022474809698,0.2480071115242586,0.7724043799911653,0.1209818994748593
35,0.5282626198651587,0.6567186419290427,0.8553073478566263,0.4495064421017845,0.8177927018748522,0.3408889840023444,0.8650539116551749,0.9611376261799752,0.9658849442151304,0.9243542113906552,0.9205725831986948,0.2821028086140046,0.1678987242393451,0.9506295749618352,0.5767037239324473,0.96613699751269,0.2318124531016162,0.2356452590879976,0.6095128319987426,0.2827216371916588,0.3941896705613189,0.3142099967257335,0.605248728075144,0.7335130930876083,0.9219241097006808,0.3311845511203972,0.5323906317329474,0.6993659197383392,0.7073541383030908,0.2919377606862098,0.0744033693384152,0.0469273031629661
36,0.8593498553661112,0.0407504276689047,0.2710051458437089,0.7433929388983644,0.395810642343804,0.3159593797829942,0.7912013813774257,0.4366545002700656,0.482905672188927,0.427002583015749,0.1150311178002653,0.7870268403468985,0.102375978105865,0.7659402827490074,0.9812739059385516,0.2236802034376357,0.384491864006358,0.4928266238219216,0.6925055784257691,0.8735387215672313,0.8905624423845276,0.8966910489284732,0.158455522888001,0.8478482401855271,0.0494406026571247,0.8005146440845989,0.852349733895345,0.8537627775318581,0.8296789687533721,0.3503433895216906,0.8881876339482065,0.4361233548834493
37,0.1600276854737424,0.3092970649908325,0.4323013417049752,0.1510314831672782,0.4442480332007457,0.3738229003116454,0.6057412328570579,0.5057273737779011,0.1153689266751662,0.4201038747298201,0.1898662480661719,0.7952359602954339,0.2704791293653587,0.8869424815664948,0.1092695583313436,0.6715903318949195,0.1054639512829399,0.0975132751635467,0.7323602685273138,0.882000180333784,0.78682721068804,0.7657853625626855,0.4175373351393021,0.902633893058108,0.2753050334426044,0.0155763204752819,0.0121060158550257,0.7745310513656463,0.3719769429956819,0.4151535505138206,0.2038451748171163,0.0181360829545888
38,0.7434054785457032,0.4837149829714274,0.3519851001775909,0.1105731799295309,0.844793136953247,0.3451888809160418,0.767833412798923,0.2386400161068422,0.3026741651796979,0.7293637745353984,0.2020830221052585,0.8574981892311201,0.0998450576117168,0.0386691070071168,0.5602597492711482,0.0482033715357767,0.5617145726349807,0.2191550671802069,0.3033097332332592,0.6003778175458714,0.7022638318973294,0.5969037974191509,0.5945403751141606,0.6500740260309459,0.6924583435260049,0.0564978888660466,0.6436574773839765,0.7475431362451161,0.2106994688863682,0.8410928746971527,0.5330262332410403,0.0229756587992552
39,0.2310772089359827,0.9192600990351556,0.9215276641149782,0.7717852392962363,0.4705679756961402,0.6139703951284913,0.2931244521497679,0.9747350750914916,0.9515266488246747,0.7214694544872882,0.2217208040260908,0.357149392611249,0.2560368078770884,0.1337889919331292,0.8056000744921632,0.2599506479770948,0.676366129077863,0.0298224578302145,0.396363840921653,0.8255919095018937,0.2731821568035398,0.6717161018741952,0.5701010959114877,0.9112130145522058,0.7226672568062632,0.5497859757264232,0.543799749701599,0.954987971818278,0.8078612742970589,0.8979595022121277,0.483301169099585,0.8080864972472611
40,0.923483872987352,0.7390855857121281,0.7068259443144868,0.9884254062737952,0.790886583570226,0.3245070448095744,0.0985931798521281,0.9286520633445045,0.3404970845147564,0.0510972264153214,0.4161886024536795,0.0260869874636915,0.8258430388586184,0.7371431911671339,0.9367091751331104,0.7374608784719058,0.0828857639489831,0.340826262668657,0.9196721245653208,0.9252393579750114,0.427984089195575,0.9015866701809492,0.5607506040236221,0.0632831339337961,0.03739340384879,0.4387324069808208,0.2201366709646571,0.9930220118579473,0.1543973248757345,0.139470918526822,0.149472797624229,0.9576526950447982
41,0.3226778896424923,0.8627165744441957,0.1135621684526422,0.7763472255811682,0.3789217701561314,0.0138538063631812,0.45526499311068,0.6982141302235535,0.6945004373486502,0.9841559125493904,0.6112129135656976,0.0750658594664382,0.0087901654055654,0.8287456133813298,0.3273111359845956,0.4914932812173279,0.5771407532436263,0.6039653738155292,0.9063659302989368,0.5307025271228681,0.0569821857649467,0.949605803239343,0.945261017342135,0.6679400818367375,0.1749250553165145,0.9354635965158822,0.1694942088984192,0.5448284635388736,0.4317430601380698,0.6056914116895462,0.3066007702907525,0.6752601119499709
42,0.4780193844192281,0.5017031326365318,0.2347766198029037,0.6928727632367676,0.9682439713099688,0.2285424389454051,0.5283853222994994,0.0990057120699262,0.6869291091769939,0.0272027112573423,0.661955232144075,0.7968584306885439,0.4943319483167985,0.961595901572462,0.8169664366682061,0.2010640642645938,0.3832496297859368,0.4723551672225982,0.1864972281063892,0.2785191642468327,0.4111726524374754,0.1067483671379269,0.0687895766045131,0.7424434720505355,0.2866965254930312,0.5683666685897856,0.0989280921824005,0.6174153590454358,0.0688606559359666,0.9719116123148044,0.2655262907371736,0.4705595234482879
43,0.9636730970068652,0.3904883064358738,0.2410666973430542,0.4654609303620887,0.3188567157146053,0.0606087680053691,0.665488572488203,0.588973680314077,0.9833101954669996,0.0995015478834079,0.8850935922573573,0.461883318183299,0.4589003271293832,0.346111870585476,0.6754658982384143,0.8596996131711736,0.1824981952680673,0.0161525766852102,0.7560516905341206,0.1194655033943454,0.9954780582227678,0.4237691542651338,0.1780920950681037,0.1138239310951824,0.5047336330906812,0.7192390365007176,0.5879977168994711,0.0034728945339056,0.6296595397754152,0.3150825914741012,0.0596284318702737,0.434111561073103
44,0.8221224797424704,0.4058664419334867,0.8921487957374602,0.2866501850010314,0.777446769331182,0.6651801172472799,0.5848129971971374,0.9540924253489864,0.4108483273518822,0.969595518948534,0.6370457916596873,0.5881612099436699,0.2616596969253726,0.9216899196326752,0.5636425891499367,0.799405441634242,0.884378953155673,0.5903400869694885,0.5930923273491526,0.021165153619178,0.6659660483978403,0.1737871128609478,0.1380311144461393,0.3312363130132745,0.1812641315270046,0.5786194026125093,0.0189924415097198,0.0392503002943904,0.8912423796575948,0.4012636773108803,0.3544628438896436,0.7447839624628643
45,0.8552310924775368,0.9476958121949178,0.0758215957914958,0.0515614705608398,0.0906553358418383,0.2555186671273872,0.1318794125742444,0.4618549376889151,0.185923240012088,0.7067645811463426,0.4029952405734455,0.8025809696413135,0.9252030400961904,0.5110571626710687,0.3805115760978002,0.6777027635969334,0.2922753358114741,0.2813648473246657,0.9415164290302538,0.4748081057103952,0.0488277464258979,0.4105408812574721,0.8354566229126336,0.1706949488156975,0.6080293308489649,0.1698166847221925,0.9585595876968394,0.0980353324526942,0.6048255891988198,0.7466335605822462,0.488759438636812,0.6625992839588913
46,0.6139817437011834,0.5528887180066034,0.7605473403720765,0.3667084597086626,0.6855021231806583,0.6166265213131885,0.7080647234250976,0.4625733121522531,0.027578121289735,0.2035371554804802,0.5925420435376819,0.8200223976238011,0.0646113893160928,0.80563677195219,0.036496794311873,0.000370589426954,0.6704807614423911,0.9753820093918248,0.3111358353691726,0.9470476302063892,0.4629600095231331,0.4275626107600396,0.0286018510467138,0.7138188126725137,0.0211209723817314,0.1490348260157138,0.384511757117901,0.2145490012900924,0.0283212039088002,0.5146960946234437,0.3940109504913059,0.2626347551967787
